Label,Text
2,"Mam,every one knows u r pro pak pro ISIS..u share islamic twitter page...u always stood for anti nati "
2,"Mam,every one knows u r pro pak pro ISIS..u share islamic twitter page...u constantly stood for anti nati "
2,"Mam,every one knows u r pro pak pro ISIS..u share islamic twitter page...u always unbending for anti nati "
2,World's Biggest haraami Muslims are in hydrabad who sell their young virgin girls to Arabs to get rich. That Owaisi idiot can't see it. 
2,"RT these Evangelists abuse Hindu Gods in open, desecrate Hindu idols, molest kids i "
2,"RT These propagandist abuse Hindu Gods in open, desecrate Hindu idols, molest kids i "
2,"RT These Evangelists revile Hindu Gods in open, desecrate Hindu idols, molest kids i "
2,"RT These Evangelists abuse Hindoo Gods in open, desecrate Hindoo idols, molest kids i "
2,"RT These Evangelists abuse Hindu Gods in open, desecrate Hindu idols, molest kids i "
2,"RT These Evangelists abuse Hindu Gods in open desecrate Hindu idols, molest kids i "
2,"RT These Evangelists abuse Hindu Gods in open, desecrate Hindu idols, peddle kids i "
2,"RT These Evangelists abuse Hindu Gods in open, desecrate Hindu idols, molest children i "
2,rt uffffffff dard hindu kutiy ko nayai nayai tarikai sai chhodho to or maz daiti hai 
2,rt uffffffff hudashi hindoo kutiy ko nayai nayai tarikai sai chhodho to or maz daiti hai 
2,rt uffffffff hudashi hindu kuteer ko nayai nayai tarikai sai chhodho to or maz daiti hai 
2,rt uffffffff hudashi hindu kutiy ko nayai nayai tarikai saath chhodho to or maz daiti hai 
2,rt uffffffff hudashi hindu kutiy ko nayai nayai tarikai sai chhuttee to or maz daiti hai 
2,rt uffffffff hudashi hindu kutiy ko nayai nayai tarikai sai chhodho to pairavee karana maz daiti hai 
2,rt uffffffff hudashi hindu kutiy ko nayai nayai tarikai sai chhodho to or majaak daiti hai 
2,rt uffffffff peeda hindu kutiy ko nayai nayai tarikai sai chhodho to or maz daiti hai 
2,rt mere liye kutiy ki chhodayi 2\x80\xa6 
2,rt mullai kuteer ki chhodayi 2\x80\xa6 
2,rt mullai kutiy ki chaudaee 2\x80\xa6 
2,rt mullai jhopadee ki chhodayi 2\x80\xa6 
2,rt mullai kutiy ki paat 2\x80\xa6 
2,rt mullai kutiy ki chakalaee 2\x80\xa6 
2,rt kuteer apnay muslim malik k khilaon mai apni chhoot gaiaili kr rahi or chhuchhian rubbair ki tarah naram or sakht 
2,rt kutiy hamaare muslim malik k khilaon mai apni chhoot gaiaili kr rahi or chhuchhian rubbair ki tarah naram or sakht 
2,rt kutiy apnay musalamaan malik k khilaon mai apni chhoot gaiaili kr rahi or chhuchhian rubbair ki tarah naram or sakht 
2,rt kutiy apnay muslim malik k khilaon mai apni chhoot gaiaili kr rahi or chhuchhian rubbair ki tarah naram or sakht 
2,rt kutiy apnay muslim malik k chaara mai apni chhoot gaiaili kr rahi or chhuchhian rubbair ki tarah naram or sakht 
2,rt kutiy apnay muslim malik k khilaon mai aatm chhoot gaiaili kr rahi or chhuchhian rubbair ki tarah naram or sakht 
2,rt kutiy apnay muslim malik k khilaon mai apni chhoot gaiaili kr rahi or chhuchhian rubbair ki tarah naram or sakht 
2,rt kutiy apnay muslim malik k khilaon mai apni chhoot jel kr rahi or chhuchhian rubbair ki tarah naram or sakht 
2,isase pahale__teree gaand maroonga baad mein naashta banavoonga mullee kutiya 
2,paihlai aapaka gaand maroong baad mai braiakfast banavoong mulli kutiy 
2,paihlai tairi gaand maroong baad mein mai braiakfast banavoong mulli kutiy 
2,paihlai tairi gaand maroong baad mai naashta banavoong mulli kutiy 
2,paihlai tairi gaand maroong baad mai braiakfast banavoong bulabula kutiy 
2,paihlai tairi gaand maroong baad mai braiakfast banavoong mulli kuteer 
2,teree gaand maroonga baad mein naashta banoonga mullee kutiya 
2,paihlai aapake gaand maroong baad mai braiakfast banavoong mulli kutiy 
2,tujhai kuteer bnakr h chhodnaimai maj at hai saali mulli jor jorsai chhutado mai jhatkai dai rh h 
2,tujhai kutiy bnakr h chhodana maj at hai saali mulli jor jorsai chhutado mai jhatkai dai rh h 
2,tujhai kutiy bnakr h chhodnaimai ghar at hai saali mulli jor jorsai chhutado mai jhatkai dai rh h 
2,tujhai kutiy bnakr h chhodnaimai maj kaaryavrtt hai saali mulli jor jorsai chhutado mai jhatkai dai rh h 
2,tujhai kutiy bnakr h chhodnaimai maj at hai saali bulabula jor jorsai chhutado mai jhatkai dai rh h 
2,tujhai kutiy bnakr h chhodnaimai maj at hai saali mulli jor jorsai chhutado mai jhatkai dai rh h 
2,tujhai kutiy bnakr h chhodnaimai maj at hai saali mulli jor oonche svar se chhutado mai jhatkai dai rh h 
2,tujhai kutiy bnakr h chhodnaimai maj at hai saali mulli jor jorsai chhutado mai jhatkai kee rh h 
2,rt kaun susanskrt kutiy mair muslim lund laigi apni chhut mai 
2,rt kaun sanskari kuteer mair muslim lund laigi apni chhut mai 
2,rt kaun sanskari kutiy mair musalamaan lund laigi apni chhut mai 
2,rt kaun sanskari kutiy mair muslim lund kaanoon apni chhut mai 
2,rt kaun sanskari kutiy mair muslim lund laigi aatm chhut mai 
2,rt kaun sanskari kutiy mair muslim lund laigi apni chhoot mai 
2,rt kaun sanskrt kutiy mair muslim lund laigi apni chhut mai 
2,rt kaun sanskari jhopadee mair muslim lund laigi apni chhut mai 
2,lau shaikhawat kis kutiy ka naam sal aik post bhi isk hindustani sabhyat sai jud nahi hai atankwadi kutiy 
2,jyoti shaikhawat kya? kutiy ka naam sal aik post bhi isk hindustani sabhyat sai jud nahi hai atankwadi kutiy 
2,jyoti shaikhawat kis kuteer ka naam sal aik post bhi isk hindustani sabhyat sai jud nahi hai atankwadi kuteer 
2,jyoti shaikhawat kis kutiy ka naam draing-room aik post bhi isk hindustani sabhyat sai jud nahi hai atankwadi kutiy 
2,jyoti shaikhawat kis kutiy ka naam sal ek post bhi isk hindustani sabhyat sai jud nahi hai atankwadi kutiy 
2,jyoti shaikhawat kis kutiy ka naam sal aik daak bhi isk hindustani sabhyat sai jud nahi hai atankwadi kutiy 
2,jyoti shaikhawat kis kutiy ka naam sal aik post bahut isk hindustani sabhyat sai jud nahi hai atankwadi kutiy 
2,jyoti shaikhawat kis kutiy ka naam sal aik post bhi isk hindoostaanee sabhyat sai jud nahi hai atankwadi kutiy 
2,"rt main in this world - indi is graiat pakistan tatti ka lod main in mars - inchraidiblai indi , pakistan hai haiai jhaat ka p "
2,"rt mai in this world - bhaarat is graiat pakistan tatti ka lod mai in mars - inchraidiblai bhaarat , pakistan hai haiai jhaat ka p "
2,"rt mai in this world - indi is graiat paakistaan tatti ka lod mai in mars - inchraidiblai indi , paakistaan hai haiai jhaat ka p "
2,"rt mai in this world - indi is graiat pakistan tattee ka lod mai in mars - inchraidiblai indi , pakistan hai haiai jhaat ka p "
2,"rt mai in this world - indi is graiat pakistan tatti ka lod mai in mars - avishvasaneey indi , pakistan hai haiai jhaat ka p "
2,"rt mai in this world - indi is graiat pakistan tatti ka lod mai in mars - inchraidiblai indi , pakistan hai keval jhaat ka p "
2,"rt mai in this world - indi is graiat pakistan tatti ka lod mai in mars - inchraidiblai indi , pakistan hai haiai jaat ka p "
2,"rt mai in this world - hindustaan is graiat pakistan tatti ka lod mai in mars - inchraidiblai hindustaan , pakistan hai haiai jhaat ka p "
2,aapaka braiakfast raiady hi lailo mulli raand 
2,tairi naashta raiady hi lailo mulli raand 
2,__teree naashta taiyaar hai hee lelo mullee raand 
2,tairi braiakfast raiady keval lailo mulli raand 
2,tairi braiakfast raiady hi aaj mulli raand 
2,tairi braiakfast raiady hi lailo bulabula raand 
2,tairi braiakfast raiady hi lailo mulli vidhava 
2,aapake braiakfast raiady hi lailo mulli raand 
2,"so this girl abusing me, telling me to commit suicide, calling me randi and saying that its written in quran, for h "
2,"so it girl abusing me, telling me to commit suicide, calling me randi and saying that its written in quran, for h "
2,"so this girl abusing me, telling me to commit suicide, calling me randi and saying that its written in quran, for h "
2,"so this girl damn me, telling me to commit suicide, calling me randi and saying that its written in quran, for h "
2,"so this girl abusing me telling me to commit suicide, calling me randi and saying that its written in quran, for h "
2,"so this girl abusing me, say me to commit suicide, calling me randi and saying that its written in quran, for h "
2,"so this girl abusing me, telling me to commit suicide, calling me randi and saying that its written in quran, for h "
2,"so this girl abusing me, telling me per commit suicide, calling me randi and saying that its written in quran, for h "
2,like.randi ka bachh kabi na sachcha. 
2,"rt dhyaan k lyai allah k bnay huyy insano pahly bandar, kutt bolty ho or jab attaintion mil jatii tw publich mai randi ro "
2,"rt attaintion k lena allah k bnay huyy insano pahly bandar, kutt bolty ho or jab attaintion mil jatii tw publich mai randi ro "
2,"rt attaintion k lyai bhagavaan k bnay huyy insano pahly bandar, kutt bolty ho or jab attaintion mil jatii tw publich mai randi ro "
2,"rt attaintion k lyai allah k hona huyy insano pahly bandar, kutt bolty ho or jab attaintion mil jatii tw publich mai randi ro "
2,rt attaintion k lyai allah k bnay huyy insano pahly shahar kutt bolty ho or jab attaintion mil jatii tw publich mai randi ro 
2,"rt attaintion k lyai allah k bnay huyy insano pahly bandar, kutta bolty ho or jab attaintion mil jatii tw publich mai randi ro "
2,"rt attaintion k lyai allah k bnay huyy insano pahly bandar, kutt pench ho or jab attaintion mil jatii tw publich mai randi ro "
2,"rt attaintion k lyai allah k bnay huyy insano pahly bandar, kutt bolty ho pairavee karana jab attaintion mil jatii tw publich mai randi ro "
2,alag manojit randizadai pai... 2007 sai mair goo khay... dukkar ki mairai pai nazr kharab thi hindu dukkar mairai sai jalt 
2,thoko manojit randizadai pankh 2007 sai mair goo khay... dukkar ki mairai pai nazr kharab thi hindu dukkar mairai sai jalt 
2,thoko manojit randizadai pai... 2007 saath mair goo khay... dukkar ki mairai pai nazr kharab thi hindu dukkar mairai sai jalt 
2,thoko manojit randizadai pai... 2007 sai mair goo tre dukkar ki mairai pai nazr kharab thi hindu dukkar mairai sai jalt 
2,thoko manojit randizadai pai... 2007 sai mair goo khay... gudiya ki mairai pai nazr kharab thi hindu dukkar mairai sai jalt 
2,thoko manojit randizadai pai... 2007 sai mair goo khay... dukkar ki mairai pankh nazr kharab thi hindu dukkar mairai sai jalt 
2,thoko manojit randizadai pai... 2007 sai mair goo khay... dukkar ki mairai pai drshti kharab thi hindu dukkar mairai sai jalt 
2,thoko manojit randizadai pai... 2007 sai mair goo khay... dukkar ki mairai pai nazr bura thi hindu dukkar mairai sai jalt 
2,musalamaan fraiai ki randi hoti h unchut ki 
2,muslim mukt ki randi hoti h unchut ki 
2,muslim fraiai ki veshya hoti h unchut ki 
2,musalim fraiai ki randi hoti h unchut ki 
2,muslim aazaad ki randi hoti h unchut ki 
2,musalamaanee fraiai ki randi hoti h unchut ki 
2,muslim svatantr ki randi hoti h unchut ki 
2,muslim vimukt ki randi hoti h unchut ki 
2,"RT The Islamisation of Europe takes place everywhere. We received this from Bologna, Italy. "
2,"why did Muslims killed pandits in Kashmir, idiots? "
2,"Why did Mussulman killed pandits in Kashmir, idiots? "
2,"Why did Muslims killed pundit in Kashmir, idiots? "
2,"Why did Muslims killed pandits in Kashmir, idiots? "
2,"Why did Muslims killed pandits in Kashmir, stupid "
2,"Why did Muslims killed scholar in Kashmir, idiots? "
2,"Why did Muslims killed pandits at Kashmir, idiots? "
2,"Why did Muslims killed pandit in Kashmir, idiots? "
2,ohh ohhhhhhh mai adhikata se pyasi saixy rasili hindu sanskari chhinal randi muslim lund ki pyasi baiss gulam hun 
2,ohh ohhhhhhh mai baihad pyaasa saixy rasili hindu sanskari chhinal randi muslim lund ki pyaasa baiss gulam hun 
2,ohh ohhhhhhh mai baihad pyasi saixy rasadaar hindu sanskari chhinal randi muslim lund ki pyasi baiss gulam hun 
2,ohh ohhhhhhh mai baihad pyasi saixy rasili hindoo sanskari chhinal randi muslim lund ki pyasi baiss gulam hun 
2,ohh ohhhhhhh mai baihad pyasi saixy rasili hindu susanskrt chhinal randi muslim lund ki pyasi baiss gulam hun 
2,ohh ohhhhhhh mai baihad pyasi saixy rasili hindu sanskari naalee randi muslim lund ki pyasi baiss gulam hun 
2,ohh ohhhhhhh mai baihad pyasi saixy rasili hindu sanskari chhinal veshya muslim lund ki pyasi baiss gulam hun 
2,ohh ohhhhhhh mai baihad pyasi saixy rasili hindu sanskari chhinal randi musalamaan lund ki pyasi baiss gulam hun 
2,RT My sister with his hindu boyfriend How much they love each other. She show me this video he made. . 
2,mairi musalamaan namazi family 
2,mairi muslim praarthana family 
2,mairi muslim namazi parivaar 
2,mairi musalim namazi family 
2,mairi muslim vinatee family 
2,mairi muslim namazi vansh 
2,mairi musalamaanee namazi family 
2,mairi muslim bhajan family 
2,mairi pakiz nmazi maan raat sy kahan ha 
2,mairi pakiz nmazi mom raat sy kahan ha 
2,mairi pakiz nmazi maata raat sy kahan ha 
2,mairi pakiz nmazi mom raatri sy kahan ha 
2,mairi pakiz nmazi jananee raat sy kahan ha 
2,mairi pakiz nmazi mom shaam sy kahan ha 
2,mairi pakiz nmazi vaalida raat sy kahan ha 
2,mairi pakiz nmazi mom andhera sy kahan ha 
2,saalai haalal ki aulad ..tairi bibi ki chhoot mast hai phir. baba. 
2,gaandu ko ab pakistan sai aur mullo sai pyar ho gay hai hindu to bahan hai paisai sai matlab hai 
2,gaandu ko ab paakistaan sai aur mullo sai pyar ho gay hai hindu to bahan hai paisai sai matlab hai 
2,gaandu ko ab pakistan saath aur mullo saath pyar ho gay hai hindu to bahan hai paisai saath matlab hai 
2,gaandu ko ab pakistan sai aur mullo sai pyaar ho gay hai hindu to bahan hai paisai sai matlab hai 
2,gaandu ko ab pakistan sai aur mullo sai pyar ho gaya hua hai hindu to bahan hai paisai sai matlab hai 
2,gaandu ko ab pakistan sai aur mullo sai pyar ho gay hai hindoo to bahan hai paisai sai matlab hai 
2,gaandu ko ab pakistan sai aur mullo sai pyar ho gay hai hindu to bahaana hai paisai sai matlab hai 
2,gaandu ko ab pakistan sai aur mullo sai pyar ho gay hai hindu to bahan hai dhan sai matlab hai 
2,"aur ravivaar bhaduwai jadhai huai landd musalmaan k naam pai kalank, gaandu tairai tarah harr ins "
2,"aur sun naukaraanee jadhai huai landd musalmaan k naam pai kalank, gaandu tairai tarah harr ins "
2,"aur sun bhaduwai jadhai huai bhoomi musalmaan k naam pai kalank, gaandu tairai tarah harr ins "
2,"aur sun bhaduwai jadhai huai landd musalamaan k naam pai kalank, gaandu tairai tarah harr ins "
2,"aur sun bhaduwai jadhai huai landd musalmaan k naam pankh kalank, gaandu tairai tarah harr ins "
2,aur sun bhaduwai jadhai huai landd musalmaan k naam pai kalank gaandu tairai tarah harr ins 
2,"aur sun bhaduwai jadhai huai landd musalmaan k naam pai kalank, gaandu aapaka tarah harr ins "
2,"aur sun bhaduwai jadhai huai landd musalmaan k naam pai kalank, gaandu tairai jaisa harr ins "
2,arai barph hi rhaingai pakistani zindagi bhar abai chhutiyai tairai islam kai phailai sai in 
2,arai lodu keval rhaingai pakistani zindagi bhar abai chhutiyai tairai islam kai phailai sai in 
2,arai lodu hi rhaingai paakistaanee zindagi bhar abai chhutiyai tairai islam kai phailai sai in 
2,arai lodu hi rhaingai pakistani jeevan bhar abai chhutiyai tairai islam kai phailai sai in 
2,arai lodu hi rhaingai pakistani zindagi bhara hua abai chhutiyai tairai islam kai phailai sai in 
2,arai lodu hi rhaingai pakistani zindagi bhar abai maada tairai islam kai phailai sai in 
2,arai lodu hi rhaingai pakistani zindagi bhar abai chhutiyai aapaka islam kai phailai sai in 
2,arai lodu hi rhaingai pakistani zindagi bhar abai chhutiyai tairai islaam kai phailai sai in 
2,ohh ohhhhhhh mai adhikata se pyasi saixy rasili hindu sanskari chhinal randi muslim lund ki pyasi baiss gulam hun 
2,ohh ohhhhhhh mai baihad pyaasa saixy rasili hindu sanskari chhinal randi muslim lund ki pyaasa baiss gulam hun 
2,ohh ohhhhhhh mai baihad pyasi saixy rasadaar hindu sanskari chhinal randi muslim lund ki pyasi baiss gulam hun 
2,ohh ohhhhhhh mai baihad pyasi saixy rasili hindoo sanskari chhinal randi muslim lund ki pyasi baiss gulam hun 
2,ohh ohhhhhhh mai baihad pyasi saixy rasili hindu susanskrt chhinal randi muslim lund ki pyasi baiss gulam hun 
2,ohh ohhhhhhh mai baihad pyasi saixy rasili hindu sanskari naalee randi muslim lund ki pyasi baiss gulam hun 
2,ohh ohhhhhhh mai baihad pyasi saixy rasili hindu sanskari chhinal veshya muslim lund ki pyasi baiss gulam hun 
2,ohh ohhhhhhh mai baihad pyasi saixy rasili hindu sanskari chhinal randi musalamaan lund ki pyasi baiss gulam hun 
2,"moorkh tu aur tair baap, kaif sai kaho kai hinduai kai tattai chhaatn chhhod dai. "
2,"murkh tu aur aapaka baap, kaif sai kaho kai hinduai kai tattai chhaatn chhhod dai. "
2,"murkh tu aur tair baap, kaif saath kaho kai hinduai kai tattai chhaatn chhhod dai. "
2,"murkh tu aur tair baap, kaif sai kaho kee hinduai kee tattai chhaatn chhhod dai. "
2,"murkh tu aur tair baap, kaif sai kaho kai hinduai kai sthiti chhaatn chhhod dai. "
2,"murkh tu aur tair baap, kaif sai kaho kai hinduai kai tattai chaatana chhhod dai. "
2,"murkh tu aur tair baap, kaif sai kaho kai hinduai kai tattai chhaatn chhuttee dai. "
2,"murkh tu aur tair baap, kaif sai kaho kai hinduai kai tattai chhaatn chhhod kee "
2,rt hijaab chhudai hindu man 
2,rt #hijab maithun karana hindu man 
2,rt #hijab chhudai hindoo man 
2,rt #hijab chhudai hindu aadamee 
2,rt #hijab chhudai hindu manushy 
2,rt #hijab chhudai hindu maanav 
2,rt #hijab chhudai hindu mard 
2,rt #hijab chhudai hindu pati 
2,RT Good night.chhudai hindu aadamee __. 
2,hindoo chhudai man 
2,hindu maithun karana man 
2,hindu chhudai aadamee 
2,hindu chhudai manushy 
2,hindu chhudai maanav 
2,hindu chhudai mard 
2,hindu chhudai pati 
2,hindu chhudai sevak 
2,hijaab chhudai hindu man 
2,#hijab maithun karana hindu man 
2,#hijab chhudai hindoo man 
2,#hijab chhudai hindu aadamee 
2,#hijab chhudai hindu manushy 
2,#hijab chhudai hindu maanav 
2,#hijab chhudai hindu mard 
2,#hijab chhudai hindu pati 
2,rt hindoo chhudai man 
2,rt hindu maithun karana man 
2,rt hindu chhudai aadamee 
2,rt hindu chhudai manushy 
2,rt hindu chhudai maanav 
2,rt hindu chhudai mard 
2,rt hindu chhudai pati 
2,rt hindu chhudai sevak 
2,pappu nirodh chhun liy gy 
2,pappu nirodh chhun liy gaya hua 
2,pappu nirodh chhun liy kho gaya hua 
2,pappu nirodh chhun liy kamazor 
2,pappu nirodh chhun liy durbal 
2,pappu nirodh chhun liy istemaal kiya hua 
2,tu rahul gandy ki nazayaz aulaad hai bai kya kathwai.bhul gay madarchhod 2002 kee gujrat r. 
2,RT keaton racism family got 60k when he was bullied where were yall when somebody in 6th grade said they could project imax mov 
2,RT keaton racist family got 60k when he was bullied where were yall when somebody in 6th grade said they could project imax mov 
2,RT keaton racist family received 60k when he was bullied where were yall when somebody in 6th grade said they could project imax mov 
2,RT keaton racist family got 60k when he was bullied where were yall when somebody in 6th grade said they could project imax mov 
2,RT keaton racist family got 60k when he was bullied where were yall when somebody in 6th grade said they could project imax mov 
2,RT keaton racist family got 60k when he was intimidate where were yall when somebody in 6th grade said they could project imax mov 
2,RT keaton racist family got 60k when he was bullied where were yall when any in 6th grade said they could project imax mov 
2,RT keaton racist family got 60k when he was bullied where were yall when somebody in 6th grade said they could project imax mov 
2,rt yai mere liye nhi sudhrai gay lakin humari maidi bhi aaj kal saichular bni hui hai andhai ho guai hain sab inko nhi dikht yai sab ink 
2,rt yai mullai nhi vijay praapt karana gay lakin humari maidi bhi aaj kal saichular bni hui hai andhai ho guai hain sab inko nhi dikht yai sab ink 
2,rt yai mullai nhi sudhrai gay haalaanki humari maidi bhi aaj kal saichular bni hui hai andhai ho guai hain sab inko nhi dikht yai sab ink 
2,rt yai mullai nhi sudhrai gay lakin hamaare maidi bhi aaj kal saichular bni hui hai andhai ho guai hain sab inko nhi dikht yai sab ink 
2,rt yai mullai nhi sudhrai gay lakin humari maidi bahut aaj kal saichular bni hui hai andhai ho guai hain sab inko nhi dikht yai sab ink 
2,rt yai mullai nhi sudhrai gay lakin humari maidi bhi aaj kal saichular bni hui hai andhai ho guai hain sab inko nhi dikht yai sab ink 
2,rt yai mullai nhi sudhrai gay lakin humari maidi bhi aaj kal saichular bni hui hai andhai ho guai hain sab inko nhi dikht yai sab ink 
2,rt yai mullai nhi sudhrai gay lakin humari maidi bhi aaj kal laukik bni hui hai andhai ho guai hain sab inko nhi dikht yai sab ink 
2,"mastishk bhai ki jaahil&gunwar chommunity mai baiwd,womanizair,chharsi &kais bi kaiaid uth kai aaajay gadhai kai hath mai baiti "
2,"miy bhaee ki jaahil&gunwar chommunity mai baiwd,womanizair,chharsi &kais bi kaiaid uth kai aaajay gadhai kai hath mai baiti "
2,"miy bhai ki jaahil&gunwar samudaay mai baiwd,womanizair,chharsi &kais bi kaiaid uth kai aaajay gadhai kai hath mai baiti "
2,"miy bhai ki jaahil&gunwar chommunity mai baiwd,womanizair,chharsi &kais saath kaiaid uth kai aaajay gadhai kai hath mai baiti "
2,"miy bhai ki jaahil&gunwar chommunity mai baiwd,womanizair,chharsi &kais bi phoda uth kai aaajay gadhai kai hath mai baiti "
2,"miy bhai ki jaahil&gunwar chommunity mai baiwd,womanizair,chharsi &kais bi kaiaid jagaana kai aaajay gadhai kai hath mai baiti "
2,"miy bhai ki jaahil&gunwar chommunity mai baiwd,womanizair,chharsi &kais bi kaiaid uth kee aaajay gadhai kee hath mai baiti "
2,"miy bhai ki jaahil&gunwar chommunity mai baiwd,womanizair,chharsi &kais bi kaiaid uth kai aaajay gadhai kai hath mai betee "
2,RT saffron cyber army yelling about #Neech as they should but when a so-called Hindutva warrior hacks a man to death with a 
2,RT Saffron cyber army yelling about #Neech as they should but when a so-called Hindutva warrior hacks a man to death with a 
2,RT Saffron cyber army yelling about #Neech as they should but when a so-called Hindutva warrior hacks a man to death with a 
2,RT Saffron cyber army yell about #Neech as they should but when a so-called Hindutva warrior hacks a man to death with a 
2,RT Saffron cyber army yelling about #Neech as they should but when a so-called Hindutva warrior hacks a man to death with a 
2,RT Saffron cyber army yelling about lowly as they should but when a so-called Hindutva warrior hacks a man to death with a 
2,RT Saffron cyber army yelling about #Neech as they should but when a so-called Hindutva warrior hacks a man to death with a 
2,RT Saffron cyber army yelling about #Neech as they should but when a so-called Hindutva warrior hacks a man to death with a 
2,He belongs in the BJP IT Cell definitely. Cretins like him deceive Dalit into the not. 
2,I said u don't go into religion.achh aik hi aixamplai tujhai kashmir daikh rah hain sena. 
2,jaali na tairi mullai chhipakalee ki.jhant devar. 
2,abai khoya hua mullai ja na apni maa sai poochh tu baap ki paid ishq h ya mam ki 
2,abai chhutiyai mere liye ja na apni ma sai poochh tu baap ki paid ishq h ya mam ki 
2,abai chhutyai mullai ja pahale hee apni maa sai poochh tu baap ki paid ishq h ya mam ki 
2,abai chhutiy mull ka na aatm ma sai poochh tu baap ki paid ishq h ya mam ki 
2,abai chhutyai mullai ja na apni kathor sai poochh tu baap ki paid ishq h ya mam ki 
2,abai chhutyai mullai ja na apni maa saath poochh tu baap ki paid ishq h ya mam ki 
2,abai chhutiy mull ji na apni ma sai kutta tu baap ki paid ishq h ya mam ki 
2,abai chhutiy mull ji na apni ma sai poochh tu baap ki janm ishq h ya mam ki 
2,wo sirf hinduon kee faistival mai hi band hai yai mullai kuchhh bhi karai band nahi 
2,wo sirf hinduon kai samaaroh mai hi band hai yai mullai kuchhh bhi karai band nahi 
2,wo sirf hinduon kai faistival mai keval band hai yai mullai kuchhh bhi karai band nahi 
2,wo sirf hinduon kai faistival mai hi baind hai yai mullai kuchhh bhi karai baind nahi 
2,wo sirf hinduon kai faistival mai hi band hai yai mere liye kuchhh bhi karai band nahi 
2,wo sirf hinduon kai faistival mai hi band hai yai mullai kuchh bhi karai band nahi 
2,wo sirf hinduon kai faistival mai hi band hai yai mullai kuchhh bahut karai band nahi 
2,wo sirf hinduon ka faistival mai hi band hai yai mullai kuchhh bhi karai band nahi 
2,kukuramutta khiladiyo ky tujhai bhi mullai. 
2,mushroom khilaadee ky tujhai bhi mullai. 
2,mushroom khiladiyo kya tujhai bhi mullai. 
2,mushroom khiladiyo ky tujhai bahut mullai. 
2,mushroom khiladiyo ky tujhai bhi mere liye 
2,chhatrak khiladiyo ky tujhai bhi mullai. 
2,mushroom khiladiyo kaun tujhai bhi mullai. 
2,mushroom khiladiyo ky tujhai atyadhik mullai. 
2,skool draiss maiin hi chhod dal building kai nayai mullai watchhmain nai mairi bahain ko 
2,schhool poshaak maiin hi chhod dal building kai nayai mullai watchhmain nai mairi bahain ko 
2,schhool draiss maiin keval chhod dal building kai nayai mullai watchhmain nai mairi bahain ko 
2,schhool draiss maiin hi chhuttee dal building kai nayai mullai watchhmain nai mairi bahain ko 
2,schhool draiss maiin hi chhod le jaana building kai nayai mullai watchhmain nai mairi bahain ko 
2,schhool draiss maiin hi chhod dal nirmaan kai nayai mullai watchhmain nai mairi bahain ko 
2,schhool draiss maiin hi chhod dal building kee nayai mullai watchhmain nai mairi bahain ko 
2,schhool draiss maiin hi chhod dal building kai nayai mere liye watchhmain nai mairi bahain ko 
2,musalamaan pairhasnai saipahlai sochh jar aajpoori duniy ka haiairohai 
2,musalmaan pairhasnai saipahlai soch jar aajpoori duniy ka haiairohai 
2,musalmaan pairhasnai saipahlai sochh shrrnkhala aajpoori duniy ka haiairohai 
2,musalim pairhasnai saipahlai sochh jar aajpoori duniy ka haiairohai 
2,musalmaan pairhasnai saipahlai vichaar jar aajpoori duniy ka haiairohai 
2,musalamaan padhe sipaahee soch jareeb se naapana aaj pooree duniya ka heero hai 
2,musalamaanee pairhasnai saipahlai sochh jar aajpoori duniy ka haiairohai 
2,musalmaan pairhasnai saipahlai chinta jar aajpoori duniy ka haiairohai 
2,zyaada. daiaip m mt jaayai .. nhi to aap bhi musalmaan ho jaogai ..!! jo bhi jy 
2,jyaad deep m mt jaayai .. nhi to aap bhi musalmaan ho jaogai ..!! jo bhi jy 
2,jyaad daiaip meediyam mt jaayai .. nhi to aap bhi musalmaan ho jaogai ..!! jo bhi jy 
2,jyaad daiaip m meetaree tan jaayai .. nhi to aap bhi musalmaan ho jaogai ..!! jo bhi jy 
2,jyaad daiaip m mt jaana .. nhi to aap bhi musalmaan ho jaogai ..!! jo bhi jy 
2,jyaad daiaip m mt jaayai .. nhi to aap bahut musalmaan ho jaogai ..!! jo bahut jy 
2,jyaad daiaip m mt jaayai .. nhi to aap bhi musalamaan ho jaogai ..!! jo bhi jy 
2,jyaad daiaip m mt chalana .. nhi to aap bhi musalmaan ho jaogai ..!! jo bhi jy 
2,"jo bahadur thai vo balidaan ho gayai, jo kayar thai vo musalamaan ho gayai. ... . "
2,devar ladaingyai dono aapas maiiaur maaraingyai musalmaan ko 
2,saal ladaingyai donon aapas maiiaur maaraingyai musalmaan ko 
2,saala ladenge dono ek doosare mein aur maarenge musalamaan ko 
2,saal ladaingyai dono aapas maiiaur maaraingyai musalamaan ko 
2,saala ladaingyai dono aapas maiiaur maaraingyai musalmaan ko 
2,saala ladenge bhee aapas mein aur maarenge musalamaan ko 
2,saal ladaingyai dono aapas maiiaur maaraingyai musalim ko 
2,bahanoee ladaingyai dono aapas maiiaur maaraingyai musalmaan ko 
2,"aur ravivaar bhaduwai jadhai huai landd musalmaan k naam pai kalank, gaandu tairai tarah harr ins "
2,"aur sun naukaraanee jadhai huai landd musalmaan k naam pai kalank, gaandu tairai tarah harr ins "
2,"aur sun bhaduwai jadhai huai bhoomi musalmaan k naam pai kalank, gaandu tairai tarah harr ins "
