,Label,Text,UID
9081,0,इस 54 के गोली मार्दो या isko captaincy pr से हटाओ . टीम न नास क्र रखा इस गांडु ने,10758
9082,1,लुंगी बुनयान इस a national dress of India mind it,25179
9083,0,JCB की खुदाई और is room में होचुकी छु **** ी देखना बास किस्मत वालो के नसीब में ही होता है कोन ह वो kis  ,17114
9084,2,य K बैंड बाजे वाले की खुद की बजी,3110
9085,1,RT महोदय उप्पस्ल का हल बहुत ख़राब है वाराणसी में कंप्लेन करने क बाद भी कार्यवाही नहीं हो रही है सूरत cand ,30359
9086,0,RT और दलाल कितने पैसे मिले अब तक बीजेपी से बच्चो के नाम पे भीख मांगने वाले insan ac ,17514
9087,1,RT मोदी जी जिंदाबाद ,16396
9088,1,गलत ये है की तुम ये न समझ रहे पब्लिक ने भगा दिया कांग्रेस को majori  ,16491
9089,1,बाबा अगर अच्छा स्वदेशी जन्मो निरोधोक ( contraceptive ) बनाये और एक साल के लिए population explos  ,6536
9090,2,Episode was good सच में यह मुंबई शहर और यह सोसाइटी समैना की ज़िन्दगी में खट्टी मीठी यादें बन का  ,23902
9091,1,कारन सो क्यूट ,30423
9092,1,Best Wishes for Today's LaylatulQadar Transmission . May Allah पाक गिव ुह मोरे & मोरे एनर्जी होपफ़ुल्ल ये मेहफि  ,35799
9093,1,RT Qasim 786 qureshi Thanks for calling में मुस्लिम But by calling में a Muslim 1) you are no more ान अहमदी ( अब्दुल ,28492
9094,2,आप को किया मिलला बाबा जी ठुल्लु बीजेपी पार्टी आल वैस गुड PERFORMER BT Some dirty people have BJP bacteria,34471
9095,2,Visvas कुमार great leader i डॉन'टी know but he is great human and we like his performance ,28798
9096,2,Hassan भाई आप से कहे गए जीत की लघन नज़र आती है फाइट क्रो लारै नज़र अणि च्ये हम आपको हमेश  ,14482
9097,0,पता नहीं होगा कही गयम के अंदर रहने दे उसको वही ..... वैसे भी आजकल के शोज अच्छे नहीं he . ,28714
9098,2,Bhak डीके बोस DK . शर्म नहीं है तुमको .,36504
9099,0,RT * okay मॉवे friends are planning a trip * माँ नहीं बेटाजक्ल क दोस्त भत ख़राब हैखुद पढाई क्र लेती pr dosrun को ख़राब ,11044
9100,1,ज़ह ार 10 Iss नैय football हे देखना वैसे भी,14665
9101,1,We will see यू all at once सरकून पर निकलने क लिए 56 इंच का जिगरा चाहिए जो  ,34925
9102,0,इस चोर ने मुल्क का पेस्स्सा लूट कर air blue बना ली है इस से pessa wapes लो,5549
9103,0,use बोलूंगा कि इसकी बुर का भोसड़ा बन गया है चूचिया पपीते की तरह लटक गई है और ट्विटर ki  ,12718
9104,0,िफ़ ी dont have support fuck it ill support myself been like that since a जित,23119
9105,1,नॉट a Modi fan here बत िडक how they can preach love when they tweet modi should die मतलब खुद के di  ,44005
9106,2,Imam इस बार तोह ' इंडिया ' को बाबर ाईए तू जानता नहीं अपुन लोग का बाप कौन Hai,42632
9107,1,hope सू सर .. आपका ज्ञान is marvelous,364
9108,2,RT Dramatic Af happy बर्थडे दमसस्स्य wish you all the happinesss in the वर्ल्ड खुश रहना हमेशा !,42156
9109,0,हरामी इतने लोग पास खड़े हैं . लानत है तुम लोगों पे . जानवर हो सुब ky sub .,35291
9110,2,वह कांग्रेस doosra Congress है अब जो भी है साउथ indian National Congress या तोह Italy national congress,7388
9111,2,RT KrishnaBeura Thanks to all my fans & well wishers for loving & appreciating Aap की कशिश फ्रॉम आशिक बनाया आपने फुल विदे ,2881
9112,2,लव माय friends always down for sum charia हरकत,8818
9113,1,रशीद अब चुतिया नहीं बनेगी पब्लिक ... सब समझ रहे आपकी गन्दी राजनीती . Anti-Modi banke famous होने का  ,35790
9114,0,RT SRKxPREDATOR SahilAhmed44 Abe लौडू किसे पागल बनरा है साले ड४ की news ये फैन देगा तर्को ? इससे अच्छा तो एक फेक account बनाकर खु ,9815
9115,1,Ullu वाला वीडियो है न ये इसमें काहे का sensitive material ?,8941
9116,1,िन्द  ,2600
9117,2,RT Goutam gambir from today I ऍम योर fan सर ी am very older then u बूत u have amazing insaf ों इंसानिया ी love God bless y ,16054
9118,1,girl सम indrani Z या ज से कोई फर्क न पड़ता बीबी मसले to  ,30112
9119,1,सर राहुलजी इनदिर जी के नाती है ये समय चक्र से नहीं घबरान वाले सचाई की कीमत तो हरिस chan  ,16715
9120,1,रत सब ाओ ! Spread the word . निशित ताज़ा माल लेके आया है B'luru से ! लिखे / RT for good karma ! ,23951
9121,2,Krishna भाई इस गरीब की मडाड करो इसकी इज़ाजत अब आपके हाथ में है इसको आपकी स  ,4714
9122,1,Wengal अब ममता को नही BJP सर्कार जरूरी ः इश्वेर किरपा s ,20645
9123,1,RT व्हाट इस he सो cute for ,9789
9124,1,RT ,31943
9125,1,इसे और बिलावल को कोई पूछने वाला है हकूमति machinary इतनी बे बस क्यू यह एक मुजरिम है इस ki  ,33476
9126,1,िक नो one asked for that but it ’ स ट्रू !,22484
9127,1,ोये मेरी character per मत जाओ जी मई ने किसी को धोका नहीं दिया है जी और मेरी पोस्ट par न हे b  ,9221
9128,1,Nice जोके तम्हारे ग़द्दारो को डण्डा जाने वाला है लांडे का इस्तिमाल माल .. पकड़ा है ussay  ,764
9129,2,रट Vikas तो कोई भी पार्टी 5 साल में करके भारत को उस नहीं बना सकती 70 साल mena illiteracy poverty unemp ,21461
9130,1,ये पब्लिक है सब जानती है . You people worked so hard to frame him ran you agenda for more than 15 y  ,21378
9131,2,ी ऍम Praying for your health Sir Get Well Soon Sir Party Organization Upcoming Youths Needs Your मार्गदर्श .,5394
9132,0,तू रहने दे भडवे कितना ही फड़फड़ा ले कुछ नहीं होना 5 साल नहीं अब सालों साल इस देश में सर  ,41331
9133,0,सही है लात मारो घूसा मरो और बेहेन बना लो यह औरत बी कैसी है इसको अपनी इज़्ज़त बी प्यारी नहीं ऐसे aad  ,15103
9134,2,Modi जी जिन्दाबाद संस्कार से भरी BJP parti को सत सत नमन,39170
9135,0,Krishna सो pity .... worst thing is condom भी नै लगया वी ने ....,24182
9136,0,अबे to screan शॉट दिखने की क्या जरुरत अब तो आपकी बेटी को भी पता चल गया और  ,18784
9137,0,Property अरे माधारच वो real थापर नहीं है बे चूतिये क्या गांडु कुछ भी,14638
9138,1,अब कैसे हुआ ? क्यों हुआ ? येसब social media में न पूछ के कए on road and protest against EVM otherwise फिर हारका  ,42789
9139,1,Ghar का टीवी बिगड़ गया है 2 दिन से ... वार्ना इंदियत्व पे मोदी का प्रचार सुन लेता ... Big miss is cricket world cup ...grinning face,3119
9140,0,ः यु cant even speel goad write dumy,30749
9141,1,ISPR sy कोई इस वीडियो पे कोई reaction dein gy ??? ये बेगैररा का बच्चा हराम खोर फौज को किआ कुक  ,8928
9142,1,आयुबा We apologize for that difficulty send us ा DM let ’ s see the screenshot of the errors you got,7048
9143,2,Or यह उसकी बेटी का खुद का decision है अच्छे बुरे की समज डी हुई है  ,42187
9144,0,Abe land के खजूर तू अपने जैसों की फिकर कर बेहेनचओ कनकी तेरे जैसे  ,24866
9145,0,pak भगमाडा तुम सेल pak terrorist sale हमारे कश्मीर के youth को भटकते हो ... यू all  ,12781
9146,2,YogendraYadav अगर ये BJP का ' ढलान ' है तो ऊंचाई क्या होगी 545 seats ?,40361
9147,2,ी wish ी get as lucky as you फ़त्तू,19282
9148,2,ॐ हरीओम तात सैट जय Sri राम जय Sri कृष्णा हर हर महादेव जय बजरंग बलि जय माता दी जय महावीरा नमः बुध  ,41332
9149,1,रत हा हा हा .... दहि ? नो नो ... Tonsils सूज गए thay ! ,11848
9150,0,और शिक्षम usei बना दिया जिसकी खुद की degrees fake हैं ! फेक डिग्री धार  ,26431
9151,1,2/ किसी भी टाइम कुछ बड़ा हादसा हो सकता है traiffic पुलिस भी कुछ नहीं करती उन्हें रोकने के लिए please is  ,36068
9152,1,बेटा आया तो मोदी hebut मैंने एक वीडियो देखा कुछ दिनों पहले तुम कपिल शर्मा को बोल रहे थे क्या m  ,10618
9153,2,twt Lovely जिमीं I'm so लवली यू are so lovely We are so लवली लवली लवली लवली,38170
9154,0,रत ज़लील sb हिन्दू मुस्लिम केर के दलाल मीडिया को मुद्दा ,12579
9155,0,हाउ can a person be that much infected of मधर छोड़ी,14748
9156,0,Priti अगर इतना प्रॉब्लम है तोह खुद का show launch करो सत्यमेव जयते को 5 साल हो गया और तुम  ,6649
9157,2,RT ls हहहह यु are my muse . my एवेरीथी . ई लव यू so much this sketch is Lisa Leo and Luca . Triple L .. UWU I लव ,14187
9158,1,Amethi me BJP leader की हत्या का अटल सेना निंदा करती है BJP एवं अटल सेना के कसरिकता की सुरक्छ की respon  ,40396
9159,0,ये ऑटोमोडे kutta ह गवर ह use mtlb भी नही पता h article ka B's is hi  ,14441
9160,0,हमारे यहाँ ग़द्दारो का एहतिसाब ऐसे ही होता है तुम्हारी तरह नहीं कालभूष जादव को Mann  ,33124
9161,1,ही जादा I'm रियली सॉरी to hear about this please could you डीएम your full address so I can look into this for यू ? Thanks अब्बी,29113
9162,0,खुद को दिखो और एक बाटमुझ तुम जैसे औरत को फॉलो करने की जरुरत नहीं है j  ,13724
9163,0,दू Yes 2002 में भी यही फेकू अमेरिका ke news paper में छाया था,10192
9164,1,How can we answer him ? Sometimes I think that लठों क भूत बातों से नहीं मानते .,11727
9165,2,RT Enjoy िफ़ ु understand .... वह मोदीजी Wah ,18860
9166,1,सर आपसे contact कैसे करेंगे अणि mo . no,7933
9167,0,पार्ट =1 ी hate this typ people के जो इंसान अपने माँ बाप को छोड़ कर foreign चले जाते ह जब भूडपे में माँ बाप क  ,32885
9168,1,Pukhtana na kr Liking अगर कोई  ,36513
9169,2,ढोल कूंग Fu panda was the best,38507
9170,0,जैसे *** आशा राम *** के चमचे रो रहे हैं की उनका गुरु जेल में चला गया ... वैसे ही .... इन दोनों *** रंडीबाज  ,19109
9171,1,DG सर आपके मुंह से ये hawker के बारे सफाई अच्छी नहीं लगती / हाथी के दांत खाने और  ,29881
9172,1,Ye कभी नहीं होगा,17636
9173,0,बस पहले तू डम्ब था अब दुमबेस्ट हो गया हीभाई दिमाग का इलाज kra ,17389
9174,1,Moulvi ba वुज़ू sona इबादत है . Me ( turns on the AC ) and sleep all day Life hack .,24006
9175,2,Filhaal ट्विटर के माध्यम से बोल देते हैं ... जय श्री Ram Didi,18995
9176,2,ी अं ’ t see you in a minute बोय ी मिस या,29209
9177,0,बीजेपी को अगले चुनाव में पता चलेगा पब्लिक को धोखा दिया ह बीजेपी ने ऐसे आदमी को home minister  ,20917
9178,0,हर एक चीज की हद होती है लेकिन पागलपन का कोई हाद [ सीमा ] नहीं होती मुल्क को पागल खाना बनाने में lage  ,34126
9179,2,हमे बहुत ज्यादा ख़ुशी मेलि के हमारे मोदी जी जीत गए भारतीय जनता पार्टी जिन्दा बाद ,39154
9180,1,RT थाट्स good Idea being famous for this all सहित इससे सोना mohapatra social media में तो बन्नी रहेगी एक ,39908
9181,1,RT भारत और उसका प्यार के Sath ,43290
9182,1,ी लव this shot of Zach Roerig and a fan from Bloodlines Rebirth ! What a look राइट ? जसि क्सक्स३ on Instagram . ,33681
9183,0,पाकिस्तान में हिन्दू लड़कियों की kidnapping और जबरन निकाह पे कोई कुछ नहीं कर सकता . लेकिन पाकिस्तान के  ,9450
9184,1,Ye to Vaise ही समझ गयी होगी इतनी तो समझदार है,26935
9185,2,congratulations sir एंड congo to us टू वे elect ोुर इमानदार चौकीदा वे लव ु dear pm God ब्लेस्स u लांग live,22333
9186,1,फिर भी पता नही किस तरह क़र्ज़ा चर्र गया है ,3712
9187,1,Well This is for what 100 crore opted modiji for by voting rights .. They have given a long n u  ,28987
9188,1,RT मोदी जी एक योजना लाइए गोवा देखो परिभ्रा योजना जहा 18 तो 60 years ke lounde JCB की खुदाई डी ,18852
9189,0,कामाक्षी जादा मत बोलो इसे .. vrna block kr देगा ... मुझे तो क्र ही रखा ह,39582
9190,2,Tum खिलाती गयी ो खेलता गया . मगर हर तुम्हारी होई . बड़ी दुःख की बात .. पहले सदी बाद में पियर . a  ,4889
9191,1,अग्ग अस मान्यता इन संजु मूवी He is harmless,43626
9192,1,डी ’ उसे हद में दो some shit Hennessy ( The cheap shit ) had में दो wild shit . ,41802
9193,2,msassydamsel Han tu और क्या बचपन खर्ब kr rahy हैं,27084
9194,2,सही है जागृतिज भगवान् करे आप के विचार सदा मिलते रहे न देश तर्रकी karta  ,15199
9195,2,RT oh माय गॉड यूंगी साइड “ in माय बॉडी ी ’ वे गोत a डीएनए that loves army ” and went all shy right after i ’ m absolutely devastate ,12231
9196,2,dream Thank यु रौनक़ and Mohit ा big गॉड ब्लेस ,19421
9197,2,RT As सलाम ो ali'kum गुड मॉर्निंग,18164
9198,1,गडकरी मुंबई के बोरिवली रतो में एक भी काम नहीं होरहा है जब जाओ तब बोलते है नेटवर्क नहीं न ही पेपर  ,4403
9199,0,विनाद भक्तोंक हालत तो ऐसी नहीं हुई लेकिन so called liberals ki तो बिलकुल ऐसी ही हालत हुई है लोल,19545
9200,1,Krishna BC अब क्या रुलाएगा क्या ?,15912
9201,0,ये वही बेशरम है जिसने अपने बाप की मिटटी पलीत कर के रख दी और खुद की तो इसकी h  ,22159
9202,1,Radhey Incest stories बहुत पढता है राधेय जी का लड़का,3035
9203,1,कालसरा sb अब हिमत कर क एक प्रॉम क़ाज़ी faiz ऐसा वाले मामले पर भी हो जय . Ya such such say डर लगता है,23869
9204,1,enticing 1stko जमीन चोर ka सह्र२न को rohingiyas ka3rd ko Italy ka 4th को हाथियों का 5th को उंगली का,33402
9205,2,chahal Nice पिछ भ,19201
9206,1,It's time तो पार्टी फॉर भारतीय JANTA ! ,27340
9207,1,' अभिव्यक की आज़ादी'का मतलब पहले खुद समझो सरदाना अब ये भी भूल चुके चाटुकार करते क  ,11084
9208,1,रत My first for is book एह्सास - ा Special Bonding . दो ,14054
9209,1,shiva Footfalls ka तेल निकलना ः जैसे प्रोडूसर को,19319
9210,2,Dinner कर लीजिये गा गुड night have a sweet dream and take care Barun,24583
9211,1,दोस्तों BBC British Government की paid channel he जो india to unite होने नहीं देना चाहती क्योंकि अगर india  ,22527
9212,2,Good Morning Cute कार्तिकेय अन्ना हैप्पी सन्डे अन्नाआ ,37097
9213,2,जीत क लिए बहुत बहुत बधाई सर अब देश 5 yrs क लिए सही हाथों में है मै भी भी आप क  ,27193
9214,2,42- हीइ ोंग ी मिस यू so मच ! यू are one of my very best friends and I wouldn ’ t trade that for the world ! You a  ,3962
9215,1,अथर नहीं है तो फिर कार्रवाई करैं इस क खिलाफ मेरे कहने का सिर्फ ये मतलब है क ria  ,19168
9216,1,समझ सकते हैं बहुत दर्द होरा होगा पर आदत डालो क्यूँ की बार बार मोदी Sarkar ... ,15844
9217,2,Twitter क बग़ैर अपना रोज़ा मुमकिन नहीं होता ? अपना चुतिया दूसरों पर थोपना बंद करो Bhai ! ,216
9218,0,इसकी कुत्ते की आनेवाली नस्लें वैसे ही अपना मुंह छुपाए जैसे मीर जफ़र की नस्लें छुपती  ,13732
9219,0,आप लोग तो अपने में comment kr के आपसी रिश्ते की खराब कर रहे हो लेकिन ये रुबिका मधर च  ,14355
9220,1,A भौजी तोहरा का हाल बा तू कहे लुढक गइलू .... एका मतलब अखिलेश भ  ,495
9221,1,यु डोंट like me much thanks or सुकून से में रहने वकी ही नी देता,12970
9222,1,Dear ji NRC तो कोई भी साधारण व्यक्ति भी होम minister के पढ से कर सकता है परन्तु आप जय से v  ,5647
9223,0,ममता बनर्जी ई am सयिंग जय श्री राम ... यु हैवे ा प्रॉब्लम ?,19031
9224,1,LasVegas really be getting us with those 10$ deposit हँ . ऑलराइट से no more fam !! EDC2020 we ’ re coming for यू !squinting face with tongue,21144
9225,1,हा हा ी लव it Thanks a मौसे RT the explanation for why he-man हास् a tiger is one of the funnie  ,20464
9226,1,लानत हो उन अन्धों पर जो आँखों देखा सच न daikh sakain . और ें अन्धों ही की वजा सी ये मुल्क परीक्षण h ,18643
9227,2,फैशन करते हैं लेकिन लड़कियों की तरह यह नहीं बोलते .... तूने last gathering पे एहि साड़ी / lehen  ,29838
9228,1,दोस्तों सॉरी यरर मेरा मोबाइल 3 महीने से खराब है और अब में ले नहीं रहा हु लेकिन बुरा मत मानना आपके साथ पहले बह  ,24748
9229,0,भूल दिखे गई भी नहीं की देश की ये ख़राब हालत के लिए पुराणी कांग्रेस सर्कार मोदी जी से जियादा जावदार हे भरा  ,13075
9230,2,Happy Morning Have A Joyful Day Nation First जय जवान जय हिन्द वन्दे मातरम हिंदुस्ता Jindabad ,12690
9231,1,ओह्ह्ह्हह तू तो sale Dailly गालियां देता h TV debate me मोदी को वो क्या ः फिर कलियी,7606
9232,2,ी r क ी Pakistani तो ऐसे ही 1992 की रट रहते हैं उस time to England ने 74 पे कर दिया tha all-out . इस बार भी वही उम्मीद है,1103
9233,1,PIA पिया को जो आर्डर मिला था उन्हों ने वही किआ अब यह अपने official a / स पर यह तो नहीं लिख स  ,28216
9234,1,Haruhi cant you feel ित ?! हिताची are doing their fanservice !!! क्या ~~ ,28999
9235,0,रत थाट्स माय बेऔतिफु धोकेबा इफेय य ’ आल वे STAN ,13121
9236,0,Bayan तू फरमा दिया एक घुलम सोच ने केह इस का दादा इस का बाबा यह था वो था इस्स l  ,16422
9237,1,congrats sir .... लखनऊ की शान बढ़ा दी आपने ... वीरता और शौर्य की missal अब आप पेष करियेगा ... जय हिन्द,958
9238,2,दीसे chitra Very cute pic,23381
9239,2,रत फ्रेंड्स I've long dreamed of making a movie one day I've फाइनली got around to writing and directing a short film This ,1603
9240,1,I lost myself in the past few months But ई लव my craziness because everybody deserves happiness,15381
9241,0,RT Pakistani cricket team से जीत की उम्मीद रखना समझो एक ख़ुसरी से बच्ची की उम्मीद रखना जो कभी पूरी नही होसकती -),15441
9242,0,मुस्लमान ने अपने हिस्से के टुकड़े का नाम तुरंत पाकिस्तान रख दिया और उसे turant Islam Rashtra घोषित कर दिया . इस  ,32398
9243,0,आप जैसे भ्रष्ट नेता देश क लिए कुछ नहीं कर सकते हैं लेकिन देश को जाति धर्म मजहब क नाम  ,15617
9244,0,Rajput Dhoka ही तो अत h लडकियो को axha से,31521
9245,1,अंजना जी देश में बेरोज़ग़ा की बहुत बड़ी समस्या है सब चैपाको etc . बेचने लग गए तो k  ,22716
9246,1,1 सो बेऔतिफु . It was a fave song at my friends ’ wedding . स बेठा िस्टप महान,24998
9247,0,कुत्ते की औलाद पाकिस्तान pe तनक़ीद का मौका हाथ से नहे जाने दे गए और ग़ैर मुलकीओ की तारीफ . ज़ाहिर h  ,39369
9248,2,RT enside Good मॉर्निंग प्यारे लोगो,13244
9249,0,यह to Germany की वजह ाज Europe का नाम Neo-Kutta hota,29678
9250,1,हमे रियली going to मिस यू ों my 6am journey to work Will बे at home t  ,14552
9251,2,अम्मा फॉर u it's a choice but for us it's mandatory . वाओ व्हाट a super government . Kudos .,15125
9252,2,Rss बजरंग दल और VHP people obey Saab शुरू होगा drama काफी है BJP को हिलाने,36887
9253,2,Arjun reddy was good ... but आज मेने मर्द को दर्द नहीं होता देखि .. ित was,623
9254,1,मंसूर अली मंसूर अली अगर तू सच्चा Pakistani he तो ye tweets करो पाकिस्तान के वजूद को खतरा हे उन से जो लोग  ,27322
9255,0,पुरे soul like PM .... What ा joke ... Godhra Kand to Pakistan ne करवाया था ..grinning squinting face,32293
9256,1,RT [ FANCAF É TRANS ] [[#सेजुन ]] हाहाहाहा ी got so फैट ी ’ m doing this in the practice रूम हहहहए ित ’ s delici ,29337
9257,0,जाहिल थिंकिंग Every voter voted for बीजेपी is not गोडसे भक्त नेतीहर mindsick like ु,3167
9258,1,सुर्य डिअर सर you are entered in cabinet modiji we wish best of luck,21228
9259,2,ी ’ वे रंग them in the past and remember they were always very helpful,14002
9260,0,yogesh93 M tko cartoon लगती हूँ बस,21209
9261,1,चल झुटे तू व् मजाक बहुत करता है .. कोई s  ,3771
9262,0,मीडिया की आज़ादी बहुत हो गई प्रकाश जी 5 साल इस media ने फेक News का नंगा नाच किया है Modi  ,16145
9263,0,kahan हैं वो लानती पंजाबी जिन्हों ने बलोचिस को ख़राब  ,13900
9264,0,लिफाफा मिलना बंद हो गया ह किया अभी अभी तुम्हारे exit poll का जबाब जनता तमाचा मार कर दिया h  ,12238
9265,2,RT ीत यु ever just feel super डुपेर uper lonely cause same,25386
9266,2,circuit kanani2411 Hey universe please open one of your studios in India too .. singapore महंगा पड़ता हे .,42655
9267,0,Block करने वालो मे दम नहीं होता भगोड़े होते है जब जवाब नहीं दे सकते to block करा देते है,9039
9268,1,वाओ वैरी नीस उनको मैं बहुत बहुत बधाई दें तो हँ और आशा रखती हँ के साथ लें ने के बाद से तुरंत काम  ,6072
9269,1,हम लबों से कह न पाये उन से हाले दिल कभी और वो समझे नहीं ये ख़ामोशी क्या चीज़ है ,2718
9270,0,बक्शी सुन्न this one ’ s फॉर u specially . Have a good sleep भूटनि ,33065
9271,0,एक से बढ़ कर एक हैं ज़लील करा के रख दिया है . पर्ची आया था सेंचुरी बनाने एक अपने L  ,19312
9272,1,बचपन मैं यह चूहा मेरा crush tha ,7788
9273,1,RT कटोरी में सांप है इंडिया सबका बाप है !! Cheer Squad Name Indian Blue Army ,10390
9274,0,येह तू फिर काफी लोगो का जाना मुश्किल हो गया है ,29009
9275,1,orthodontist said ी ’ ll probs get my braces off before october हहै बूत ी दोन ’ t believe them हहह,24039
9276,0,मैं अच्छा हूँ but तेरी बहन रो रही हैं उसको पेल रहा हु ,23201
9277,2,RT यंग and energetic इस the new congratulations and all the best . आवाज़,6049
9278,1,अभी यही पक्का नहीं है कि ये पार्टी में रहेगा या नहीं Captain साहब ने to CWC Ko warning दे Rakhi  ,20565
9279,0,RT बंद करो ये प्रायोजित नाटक एक परिवार को रोकने क लिए दीकहावे का नाटक न ,16175
9280,2,RT Shab इ क़दर मुबारक to all Muslims Remember में इन your prayers माय अल्लाह bless you all & protect you from evil eyes . स ,14307
9281,0,बस हद हो गयी .... ारे मक उसे बचा लेता ... या वीडियो अपनी गांड में ठूस ले .... Bc बगवान ने डिल d  ,12739
9282,2,पाव The boys were अमाआजी ... We chanted the f * ck away .. esp with new Jimin Serendipity .. we stampeded li  ,32974
9283,1,हुकुम देव जी ministry mili की नहीं फर्जी परेशां हो रहे हो,20204
9284,1,Ahha एक्चुअली I zoned out Sorry आगे से नहीं होगा विचारे की कसम,39897
9285,1,कोई नही कभी तो संगी or वैसे भी ये social side हैं कोई और तो देखेगा,15752
9286,1,और यही कहते रहे गा Pakistan team के elawa केसी मैं हिमत नाही के मुझे इतना दर्द दे ज़ालिमंम ,7142
9287,0,अहमदबा स वाराणसी आया हूँ or airport पर मेरा बैग अब मिल न रहा ह अब म क्या  ,28041
9288,1,RT of life Now यू all can understand why our कप्तान was sitting like this तयारी भी नही है or exam भी सिररर पर आ गए हैं ,30620
9289,1,Fans Jo Captain AFG sy मैच नहीं जीत सकता वहॉ Nz / aus / ind / eng etc को तो ख्वाब में बे नहीं हरसकता,14716
9290,2,Gau रक्षक ने इसका mob lynching nhi किया क्या इस बार और कोई चौकीदा भी नहीं दिखा अभी तक जो  ,11447
9291,0,नहीं भाई हमारे गुडगाँव में तो नहीं थे अब ye outsiders है जिन्होंने ये गन्दगी m  ,23943
9292,0,सेल फेकु गप्पू election k टाइम जिसको गली देरहा था आज उसीकोई tribute देता है .. The biggest hypocrite of the century ..,9182
9293,0,sympathisers ke नाम के चमचे इस मौके में काफी ीर्ण कर रहे हैं,45045
9294,0,यह घटिया लोग hy . जसकी गन्दी औलाद माँ k marny पर नहीं आये जो 3 बार PM बन कर जेल चला गया मगर पैसा wp  ,16070
9295,1,सक चेतन Eid Festival,24375
9296,0,इसको गोली मारो ज़ल्दी वार्ना देश में अस्तिरता फ़ैल जायेगा .. इस पर देश द्रोह की charge लगा कर जेल m  ,18603
9297,0,कल तक जिनको कोई पोछता बी नै था आज wo 10k 20k की ऐड़ी की pics लगा हैं Beecceio kahn से चाप k note ला रही हो,22105
9298,1,Armaal22 रावल सुसाइड krna का ये सही option नहीं था ऐसा करने से क्या होगा,6596
9299,1,RT चीज़ो थम soul ties would leave you heartless ain ’ त नो keeping that,8099
9300,1,Congress को भी सॉफ्ट hindutvva से हटकर गांधी नेहरू की clear विचार धरा पर आना चाहिए,13080
9301,2,RT Good मॉर्निंग nd Good afternoon guru g Bless उस 4 सेवा Simran and Parmarth धन धन ,44982
9302,2,there's almost nothing about थिस ी डॉन'टी लव ... tokoha एंड shion perfectly in sync ... tokoha with a  ,27247
9303,1,नें बिन कें nerd bin grad feiern ोजी so besoffen oje,20733
9304,2,ोये बारात लेके नाब नहीं जाते . डरते क्यों है ? Dar क आगे जीत है . देखि नहीं कल निक  ,2887
9305,2,RT Col RSN Singh Veteran Army officer & फमर RAW officer वन्दे मातरम जय हो ं जय हिन्द िफ़ we look for d gd in our लाइफ टी ,14696
9306,2,गुड luck and thank you to all those running in the वही मिनी मैराथन tomorrow in aid of trust,14920
9307,0,मतलब के मैं हैरान हूँ ऐसे लोगों पे के ज़िन्दगी मैं करने को कोई काम नहीं रह गया के लोगों के कड़ पे tabsra  ,10353
9308,0,वोट चूर कब तक करोगे मोदी जी आज जा kal public को पता चल ही जयेगा की मोदी अच्छा है या कमीना है ,39678
9309,1,इंडिया Arjun जी जय पुनरासर बाबा की जय Bikaner Rajasthan  ,1401
9310,1,Congratulations my dear brother जी हिम्मते मर्दमारद खुदा गॉड ब्लेस you will be successful in your whole life,9169
9311,2,इस बड़े का की जनता क्या करेगी ! mein का जप करके के tonic pi  ,26458
9312,0,Are ा मादरचो अपनी टीम देख रंडी का औलाद 105 run बनाया बहन के लोर तेरी अम्मा छोड़ दूंगा madarch  ,24867
9313,0,तू साले muslims की वोट लेकर बिहार में cm बना तेरा और तेरी औलाद का सपना बन जाएगा चारा चोर dalll  ,40048
9314,2,Amit Shah जी को home minster ban ने पे बहुत बधाई अब होगा नया,13476
9315,2,RT yesterday was the birthday of one of the most influential people in the music industry ! it ’ s only राइट ी पाय my respects so ,7999
9316,0,अजय बीजेपी और मोदी को देश चलाने नै आता उसका क्या ? एक अनपढ़ व्यक्ति से क्या अपेक्षा की जा  ,10573
9317,2,भैया आपको मेरी और सत्येन्द्र भैया की तरफ से जन्म दिन की हार्दिक सुभ्कम्न विश यू A वेरी वेरी मांय हैप्पी RE  ,26916
9318,2,ावववव िम not good at expressing my feelings for जाए कया this means alot uwu im glad माय नक्कारे सा  ,7386
9319,1,RT Let's सी कौन जीतेगा can't wait to watch the action on from 130 PM !,15039
9320,1,थिस इस GREAT LMAO ,16661
9321,2,Sanaaa Matlab तुम मेरे नहीं साडी सेना के पीछे पड़े हो उम्र,39368
9322,1,Sharma1 शर्म४ Zunaid1 पहले पूछो वह क्या चाहता ह अगर वह लव करता ह या t  ,40217
9323,1,Jai italy ne bs जेबलोटी और कुछ नहीं किया अगर opposition इतनी निकम्मी और हिन्दू विरोधी न h  ,4877
9324,1,Dayar18 ब्रिगेड ऐसा बोलके ये सो नही कर रहा अर्नव देखो ... सो न करने की ninja technique,42399
9325,2,RT 7.3 GPA 7 trillion in scholarships accepted into every school in the वर्ल्ड परफेक्ट अटेंडन was the principal ,13902
9326,2,ी am looking forward her appointment as Governor for most complicated state and followed by president post,8377
9327,1,शर्मा to 5sal तो सिर्फ दिया हम इ ये क सिवा और क  ,3625
9328,2,vbk78 Tera पिछवाड़ा है बस जब से मोदी जी जीते है जली पड़ी है तबसे पिछवाड की जगह मुंह से भाग रहे हो,1344
9329,1,arpit यादव 123 अफ Wo नही करेगी,45022
9330,2,i थिंक आपको सिर्फ ड्रीम 11 पे Focus करना चाइये ... एंड आप 50 ओवर का टीम बनाओ .. आप फ्री team  ,26299
